,userID,contactID,date_day,date_month,date_year,date_hour,date_minute,date_second
13006,91446,22445,14,10,2010,14,49,17
13007,91446,41759,14,10,2010,14,47,5
13008,91446,55301,14,10,2010,14,48,19
13009,91446,58602,14,10,2010,14,54,36
13010,91446,62149,14,10,2010,15,24,52
13011,91446,92318,14,10,2010,14,50,37
13012,91446,95874,14,10,2010,15,4,57
13013,91446,99481,14,10,2010,14,55,29
13014,91458,9909,12,8,2010,14,56,44
13015,91458,30064,12,8,2010,14,56,34
13016,91458,33121,12,8,2010,14,56,42
13017,91458,36493,12,8,2010,14,56,32
13018,91458,44303,12,8,2010,14,56,41
13019,91458,82284,12,8,2010,14,56,31
13020,91458,90290,12,8,2010,14,56,32
13021,91458,104354,12,8,2010,15,3,35
13022,91479,11166,23,8,2007,21,33,33
13023,91479,30548,8,6,2009,15,41,8
13024,91479,31749,7,12,2007,15,51,42
13025,91479,51579,23,3,2009,14,20,33
13026,91479,90145,21,12,2007,21,12,17
13027,91516,4488,29,9,2007,1,7,59
13028,91516,27229,4,5,2006,16,18,55
13029,91516,39968,20,1,2007,17,40,25
13030,91516,40958,14,11,2006,21,33,10
13031,91516,45428,4,10,2006,19,50,10
13032,91516,51188,4,5,2006,16,18,55
13033,91516,64738,16,10,2006,19,39,19
13034,91516,71822,16,8,2006,18,22,47
13035,91516,89549,16,8,2006,5,29,56
13036,91516,101787,8,12,2006,2,39,42
13037,91618,52751,15,6,2008,18,43,8
13038,91618,89712,12,6,2007,1,55,10
13039,91618,93070,15,9,2006,3,49,55
13040,91638,2611,19,6,2009,23,24,8
13041,91638,28526,15,6,2009,23,52,37
13042,91638,32415,22,6,2009,5,22,31
13043,91638,32617,18,6,2009,20,5,8
13044,91638,37243,20,6,2009,1,10,47
13045,91638,39359,20,6,2009,1,21,25
13046,91638,40387,20,6,2009,1,17,57
13047,91638,42950,15,6,2009,18,2,44
13048,91638,53194,6,6,2009,22,7,14
13049,91638,62254,20,6,2009,1,18,48
13050,91638,62461,20,6,2009,1,17,37
13051,91638,67984,20,6,2009,1,13,5
13052,91638,69459,16,6,2009,3,44,5
13053,91638,71011,20,6,2009,1,13,23
13054,91638,72631,20,6,2009,1,31,45
13055,91638,75507,20,6,2009,6,48,46
13056,91638,83039,20,6,2009,1,12,12
13057,91638,84521,20,6,2009,1,20,53
13058,91638,102014,7,6,2009,22,47,31
13059,91730,28153,24,3,2008,2,57,26
13060,91730,38984,29,7,2008,17,2,53
13061,91730,47150,1,2,2008,14,59,43
13062,91730,106378,25,2,2008,14,39,20
13063,91764,8,7,10,2010,19,20,20
13064,91764,13102,5,10,2010,1,1,33
13065,91764,24770,21,10,2010,23,43,24
13066,91764,40306,4,10,2010,10,28,43
13067,91764,67926,5,10,2010,15,21,1
13068,91764,85279,16,10,2010,7,57,38
13069,91764,94895,4,10,2010,21,22,37
13070,91764,96666,7,10,2010,1,56,0
13071,91764,97723,12,10,2010,3,29,0
13072,91764,105468,11,10,2010,15,2,31
13073,91764,106690,5,10,2010,13,4,4
13074,91868,15905,10,3,2010,19,4,11
13075,91868,23367,10,3,2010,19,27,43
13076,91868,64486,10,3,2010,19,36,4
13077,91868,80773,10,3,2010,14,34,58
13078,91868,105425,13,3,2010,15,21,22
13079,91868,105581,10,3,2010,14,39,2
13080,91905,1887,17,10,2010,13,6,3
13081,91905,6888,17,10,2010,13,18,4
13082,91905,6897,17,10,2010,13,5,25
13083,91905,61581,17,10,2010,13,16,46
13084,91905,77671,17,10,2010,12,54,43
13085,91905,94028,17,10,2010,13,7,56
13086,91998,8775,6,8,2008,13,52,16
13087,91998,12623,12,1,2007,23,23,7
13088,91998,29415,25,7,2007,3,37,1
13089,91998,47150,11,11,2007,16,29,54
13090,91998,49482,28,8,2007,18,50,36
13091,91998,75986,17,10,2006,1,37,55
13092,91998,87302,2,2,2008,5,4,0
13093,91998,101624,7,10,2006,11,19,59
13094,92017,10425,28,8,2007,3,41,48
13095,92017,26679,12,4,2007,15,13,38
13096,92017,33225,8,12,2007,1,56,54
13097,92017,41505,13,4,2007,14,31,6
13098,92017,63680,14,8,2007,0,30,2
13099,92017,83527,26,4,2007,2,7,20
13100,92017,96426,23,8,2007,14,39,39
13101,92177,10587,5,6,2007,2,6,38
13102,92177,36075,25,11,2006,15,38,45
13103,92177,53104,12,6,2007,17,6,26
13104,92177,53725,21,5,2007,11,41,54
13105,92177,53806,21,5,2007,21,1,12
13106,92177,102977,1,9,2007,4,0,42
13107,92302,1016,14,5,2008,17,10,9
13108,92302,40625,24,9,2007,15,4,27
13109,92302,66073,4,8,2008,13,14,54
13110,92302,83675,9,9,2008,15,33,50
13111,92302,87923,19,2,2007,18,47,13
13112,92318,2393,14,10,2010,14,56,57
13113,92318,22445,14,10,2010,14,54,6
13114,92318,55301,14,10,2010,14,55,14
13115,92318,58602,14,10,2010,14,56,46
13116,92318,62149,14,10,2010,15,25,26
13117,92318,91446,14,10,2010,14,49,55
13118,92318,95874,14,10,2010,15,11,48
13119,92318,96895,14,10,2010,15,8,5
13120,92318,99481,14,10,2010,14,54,6
13121,92341,5046,1,10,2009,14,10,28
13122,92341,21343,1,10,2009,14,7,20
13123,92341,25835,1,10,2009,14,9,38
13124,92341,28843,1,10,2009,14,10,52
13125,92341,40324,1,10,2009,14,5,45
13126,92341,45232,9,10,2008,19,4,55
13127,92341,53410,1,10,2009,14,7,13
13128,92341,54847,1,10,2009,14,14,59
13129,92341,62997,1,10,2009,14,7,21
13130,92341,65446,9,10,2008,19,14,24
13131,92341,74379,4,9,2008,20,35,21
13132,92341,83181,1,10,2009,14,7,39
13133,92341,87693,9,10,2008,17,22,3
13134,92341,90925,1,10,2009,14,8,56
13135,92341,96313,1,10,2009,14,9,3
13136,92341,102379,17,9,2009,13,32,7
13137,92383,8794,16,6,2010,21,52,11
13138,92383,28550,29,7,2010,15,10,28
13139,92383,34652,17,6,2010,2,21,59
13140,92383,73580,22,6,2010,14,37,39
13141,92419,1263,1,8,2008,12,48,0
13142,92419,21779,1,10,2007,12,47,43
13143,92419,51985,10,11,2009,19,52,56
13144,92419,52177,11,9,2008,5,35,43
13145,92419,60465,25,7,2007,14,51,52
13146,92419,100668,1,9,2007,23,51,36
13147,92465,1049,23,9,2007,18,54,58
13148,92465,4762,21,11,2007,17,7,3
13149,92465,5424,10,3,2007,23,21,45
13150,92465,29415,5,7,2007,21,21,39
13151,92465,38525,23,7,2006,8,44,48
13152,92465,53806,23,4,2007,19,52,42
13153,92465,65160,7,10,2006,3,50,39
13154,92465,71493,29,11,2006,18,12,31
13155,92465,79882,5,9,2009,4,26,5
13156,92465,107361,1,4,2007,23,2,34
13157,92476,5802,15,10,2010,1,49,4
13158,92476,22245,15,10,2010,0,20,37
13159,92476,80270,15,10,2010,13,29,33
13160,92476,93917,15,10,2010,13,40,53
13161,92476,102562,15,10,2010,0,6,54
13162,92476,102589,15,10,2010,4,39,12
13163,92564,15232,6,2,2008,19,42,32
13164,92564,16394,21,11,2006,12,47,57
13165,92564,33256,23,3,2008,22,52,29
13166,92564,33804,22,9,2007,20,11,52
13167,92564,41150,15,2,2008,11,55,46
13168,92564,43046,19,9,2007,2,37,40
13169,92564,46715,10,4,2008,8,23,32
13170,92564,47810,28,2,2008,14,43,12
13171,92564,60064,7,2,2008,18,13,10
13172,92564,63050,4,1,2009,13,33,11
13173,92564,66011,1,11,2007,8,18,38
13174,92564,74019,11,2,2008,13,12,20
13175,92564,74577,7,2,2008,1,33,11
13176,92564,83388,7,3,2008,6,31,8
13177,92564,107171,7,9,2008,4,27,32
13178,92616,10680,15,2,2010,0,45,24
13179,92616,25795,3,1,2009,8,52,3
13180,92616,41911,25,6,2009,3,49,37
13181,92616,49031,1,8,2008,1,30,41
13182,92616,52177,8,6,2010,0,6,15
13183,92616,102661,17,11,2009,22,12,32
13184,92616,107636,28,9,2009,21,20,44
13185,92631,5251,4,5,2006,16,18,55
13186,92631,34001,4,5,2006,16,18,55
13187,92690,13913,17,8,2008,5,41,16
13188,92690,55512,7,3,2009,12,39,53
13189,92690,87974,9,1,2009,3,10,17
13190,92871,8716,4,6,2009,6,47,48
13191,92890,6934,21,12,2007,17,49,7
13192,92890,16553,27,3,2008,2,56,24
13193,92890,23100,28,2,2007,18,46,14
13194,92890,48586,13,3,2008,2,16,2
13195,92890,70307,25,7,2007,0,52,31
13196,92968,788,21,12,2009,20,46,3
13197,92968,1423,8,1,2009,23,45,31
13198,92968,4154,30,6,2008,14,33,49
13199,92968,19812,4,8,2010,7,18,1
13200,92968,22225,14,5,2009,18,52,54
13201,92968,27143,22,10,2007,4,41,39
13202,92968,30712,24,9,2007,23,40,48
13203,92968,31602,21,1,2009,22,26,13
13204,92968,37786,12,6,2007,7,10,29
13205,92968,38984,12,12,2007,5,23,1
13206,92968,44568,8,9,2007,21,56,52
13207,92968,47559,4,12,2007,20,56,3
13208,92968,53104,29,4,2009,22,52,1
13209,92968,71214,15,10,2008,14,27,50
13210,92968,74110,1,1,2010,9,2,52
13211,92968,90113,22,9,2010,3,6,54
13212,93000,3257,6,9,2007,13,57,7
13213,93000,32180,29,10,2007,15,26,20
13214,93000,42725,22,1,2008,16,26,31
13215,93000,46798,6,11,2007,15,8,11
13216,93000,75265,16,9,2007,13,35,22
13217,93000,95066,11,12,2007,13,55,20
13218,93030,372,18,5,2009,4,10,15
13219,93030,41072,23,5,2008,14,4,48
13220,93030,65754,1,10,2009,14,57,37
13221,93070,3454,19,1,2008,16,15,30
13222,93070,55147,14,11,2006,23,39,54
13223,93070,55843,8,1,2010,18,19,18
13224,93070,72099,14,12,2006,9,43,57
13225,93070,82770,6,9,2006,7,51,56
13226,93070,91618,1,9,2006,8,37,41
13227,93114,4911,19,10,2007,15,25,44
13228,93114,12205,10,11,2007,14,26,56
13229,93114,26200,23,10,2007,8,6,40
13230,93114,36332,15,11,2008,8,35,43
13231,93114,40878,14,1,2008,1,53,15
13232,93114,41801,23,6,2008,17,49,31
13233,93114,50732,20,10,2007,19,32,14
13234,93114,51757,25,10,2007,14,27,25
13235,93114,64395,4,11,2007,23,55,30
13236,93114,74391,6,11,2007,21,37,2
13237,93114,78549,8,9,2009,17,25,57
13238,93114,83903,20,2,2009,5,11,7
13239,93114,84469,24,10,2007,13,22,37
13240,93114,85410,10,11,2007,23,26,14
13241,93114,86468,24,4,2008,20,38,21
13242,93114,87897,19,10,2007,17,21,55
13243,93114,105373,29,4,2009,15,17,12
13244,93282,147,3,7,2007,16,16,5
13245,93282,30118,3,7,2007,16,16,4
13246,93282,33163,3,7,2007,16,16,0
13247,93282,35908,3,7,2007,16,16,2
13248,93282,38536,3,7,2007,16,16,2
13249,93282,38853,3,7,2007,16,15,59
13250,93282,44414,3,7,2007,16,16,6
13251,93282,72740,3,7,2007,16,15,59
13252,93282,87499,3,7,2007,16,16,1
13253,93282,89560,3,7,2007,16,16,1
13254,93408,7461,17,2,2007,4,34,9
13255,93408,41685,12,6,2007,16,49,49
13256,93437,10949,24,10,2006,13,4,31
13257,93437,26018,7,3,2008,10,31,19
13258,93437,45497,20,12,2006,12,48,46
13259,93437,48552,6,2,2007,21,59,43
13260,93437,59557,23,9,2007,7,36,58
13261,93437,81597,21,11,2007,10,37,10
13262,93437,104231,7,3,2008,9,38,44
13263,93463,2437,4,2,2007,2,32,59
13264,93463,28594,13,7,2007,7,36,4
13265,93463,52867,7,2,2007,16,4,20
13266,93463,64050,20,9,2007,13,31,19
13267,93463,73797,24,9,2007,19,4,16
13268,93463,84365,22,7,2007,6,42,11
13269,93463,96288,5,6,2007,5,33,11
13270,93594,788,25,4,2009,0,13,39
13271,93594,10680,28,7,2010,5,13,15
13272,93594,12299,19,4,2010,16,21,9
13273,93594,17308,4,11,2008,19,46,17
13274,93594,19812,22,8,2008,7,19,36
13275,93594,21566,25,4,2009,11,29,16
13276,93594,23849,23,7,2008,21,8,49
13277,93594,31503,10,1,2009,6,41,35
13278,93594,31994,24,7,2009,8,20,23
13279,93594,37851,15,10,2008,23,8,0
13280,93594,40001,13,5,2010,2,53,13
13281,93594,41461,8,4,2009,8,40,26
13282,93594,41911,20,7,2008,22,3,39
13283,93594,42525,31,8,2009,17,53,19
13284,93594,44712,31,5,2008,7,2,45
13285,93594,45276,12,9,2008,5,17,1
13286,93594,49031,10,4,2008,1,27,27
13287,93594,49329,6,7,2008,23,35,59
13288,93594,52177,2,10,2008,3,51,21
13289,93594,52355,16,10,2008,6,10,36
13290,93594,53624,1,6,2008,15,22,47
13291,93594,55395,1,2,2009,4,22,33
13292,93594,59979,10,6,2008,21,43,39
13293,93594,60349,28,11,2008,5,22,50
13294,93594,60597,16,8,2009,22,7,2
13295,93594,62346,3,6,2008,13,27,8
13296,93594,63285,14,9,2009,19,31,44
13297,93594,64555,21,8,2009,2,50,18
13298,93594,70831,21,11,2009,14,14,17
13299,93594,71664,4,2,2009,3,45,36
13300,93594,75445,11,2,2009,2,59,8
13301,93594,76566,27,11,2008,3,44,13
13302,93594,78108,8,7,2008,20,57,20
13303,93594,78257,27,9,2009,18,2,28
13304,93594,81102,17,3,2010,12,20,26
13305,93594,81173,1,1,2009,16,10,10
13306,93594,82073,25,1,2009,1,36,23
13307,93594,94282,24,5,2009,20,53,4
13308,93594,100668,24,5,2008,23,37,6
13309,93594,100884,1,12,2008,2,35,27
13310,93594,101063,12,6,2008,14,12,51
13311,93594,101946,30,3,2008,7,18,51
13312,93594,102218,22,9,2008,2,15,55
13313,93594,102248,22,9,2010,5,52,4
13314,93708,4089,10,7,2007,0,6,20
13315,93708,17102,25,11,2007,20,52,20
13316,93708,33256,5,2,2008,22,29,15
13317,93708,60064,11,2,2008,7,30,28
13318,93708,66011,9,2,2008,22,10,28
13319,93708,68918,10,8,2007,16,16,21
13320,93708,73128,30,12,2007,20,51,2
13321,93708,93867,19,11,2007,16,45,55
13322,93793,15991,22,10,2007,23,36,16
13323,93793,20614,24,3,2007,7,13,36
13324,93793,48810,18,8,2007,7,37,0
13325,93793,57943,17,10,2007,6,12,12
13326,93867,4089,15,4,2007,21,57,41
13327,93867,10253,2,7,2007,15,33,13
13328,93867,15260,10,12,2007,13,41,42
13329,93867,17102,24,11,2006,21,26,50
13330,93867,21503,1,6,2007,17,29,9
13331,93867,35440,20,11,2006,16,40,49
13332,93867,90178,14,11,2006,3,39,6
13333,93867,93708,13,11,2007,5,33,42
13334,93902,1952,18,3,2008,15,20,11
13335,93902,2911,29,8,2006,11,25,2
13336,93902,55773,13,5,2008,16,0,45
13337,93902,79486,2,10,2008,16,6,13
13338,93902,90877,28,3,2008,16,12,40
13339,93917,5802,15,10,2010,1,49,27
13340,93917,22245,14,10,2010,2,31,58
13341,93917,80270,15,10,2010,13,25,54
13342,93917,92476,14,10,2010,23,4,53
13343,93917,102562,13,10,2010,14,1,5
13344,93917,102589,14,10,2010,3,19,11
13345,94012,2300,18,9,2009,0,52,6
13346,94012,22791,23,9,2009,23,46,12
13347,94012,24346,18,9,2009,2,28,49
13348,94012,25515,25,9,2009,19,14,30
13349,94012,40146,18,9,2009,1,22,25
13350,94012,43204,18,9,2009,2,19,51
13351,94012,54425,24,9,2009,4,59,14
13352,94012,72574,25,9,2009,18,15,34
13353,94012,74053,23,9,2009,19,52,59
13354,94012,81392,18,9,2009,3,13,26
13355,94012,105759,24,9,2009,15,54,22
13356,94028,1887,17,10,2010,13,4,13
13357,94028,6888,17,10,2010,13,26,7
13358,94028,6897,17,10,2010,13,3,16
13359,94028,61581,17,10,2010,13,18,3
13360,94028,77671,17,10,2010,12,53,13
13361,94028,91905,17,10,2010,13,14,58
13362,94054,12155,5,1,2010,22,18,16
13363,94054,37550,27,8,2006,11,57,30
13364,94054,57284,29,1,2007,3,3,2
13365,94054,64027,13,11,2006,5,39,44
13366,94054,70613,25,5,2006,3,6,59
13367,94089,4031,14,1,2008,7,14,43
13368,94089,9145,22,7,2009,8,32,8
13369,94089,10313,28,11,2007,12,11,5
13370,94089,23849,23,7,2008,21,14,43
13371,94089,29455,10,9,2007,2,33,8
13372,94089,29921,27,9,2007,21,6,32
13373,94089,43070,6,9,2007,4,33,8
13374,94089,44712,6,1,2008,9,46,6
13375,94089,45129,11,3,2008,20,33,43
13376,94089,47053,16,11,2007,5,23,2
13377,94089,51985,16,10,2008,18,47,3
13378,94089,54005,29,6,2008,12,12,11
13379,94089,60597,8,8,2009,4,48,58
13380,94089,60735,20,8,2008,10,51,2
13381,94089,61823,24,1,2008,9,25,56
13382,94089,62346,12,11,2008,19,10,32
13383,94089,64555,16,9,2009,4,23,15
13384,94089,65215,16,11,2007,17,21,12
13385,94089,69602,20,12,2007,14,56,10
13386,94089,80743,6,3,2008,5,24,49
13387,94089,83447,30,12,2008,0,5,25
13388,94089,84229,5,10,2007,14,14,45
13389,94089,84239,12,11,2009,14,1,58
13390,94089,86268,31,3,2010,18,54,23
13391,94089,100668,14,11,2007,16,32,4
13392,94089,100884,20,3,2009,4,43,7
13393,94089,101198,7,12,2007,19,55,2
13394,94089,101946,15,11,2007,5,35,8
13395,94211,6585,26,9,2008,16,42,2
13396,94211,8691,14,10,2008,12,58,35
13397,94211,25738,28,9,2008,22,7,56
13398,94211,32738,25,9,2008,17,27,11
13399,94211,58346,25,10,2008,18,19,16
13400,94211,75749,19,2,2009,17,4,24
13401,94282,1263,5,8,2009,12,42,5
13402,94282,12299,2,8,2009,19,36,21
13403,94282,19812,1,7,2009,23,41,16
13404,94282,52355,7,5,2009,17,23,23
13405,94282,55395,10,8,2009,3,1,36
13406,94282,59979,8,5,2009,12,3,51
13407,94282,86268,1,10,2009,0,54,37
13408,94282,93594,8,5,2009,18,57,19
13409,94482,9985,10,3,2008,21,29,52
13410,94482,28594,18,3,2008,4,54,19
13411,94482,53104,2,4,2007,11,47,36
13412,94482,62938,4,7,2008,15,17,10
13413,94482,66681,24,3,2008,12,22,2
13414,94482,73226,4,5,2008,11,17,39
13415,94632,3646,6,3,2009,20,29,46
13416,94632,23199,8,5,2008,23,0,26
13417,94632,39319,24,7,2008,9,43,42
13418,94632,70991,24,5,2008,12,31,34
13419,94771,147,11,10,2006,19,22,3
13420,94771,19354,11,10,2006,19,21,56
13421,94771,45368,11,10,2006,19,21,52
13422,94771,70781,11,10,2006,19,22,18
13423,94771,78003,11,10,2006,19,56,26
13424,94771,88108,11,10,2006,19,21,55
13425,94771,99246,11,10,2006,19,23,13
13426,94771,105832,11,10,2006,19,22,7
13427,94871,15318,2,6,2007,19,46,41
13428,94871,57681,23,8,2006,6,26,2
13429,94895,13102,3,10,2010,22,38,43
13430,94895,24770,2,10,2010,1,32,10
13431,94895,28371,4,10,2010,2,8,41
13432,94895,40306,3,10,2010,12,28,45
13433,94895,67926,2,10,2010,14,21,32
13434,94895,85279,2,10,2010,3,7,55
13435,94895,91764,4,10,2010,22,45,44
13436,94895,96666,7,10,2010,1,49,37
13437,94895,97723,12,10,2010,3,30,0
13438,94895,105468,11,10,2010,15,5,2
13439,94895,106690,3,10,2010,17,30,49
13440,94964,7461,1,7,2006,3,39,56
13441,94964,35089,3,9,2006,18,24,3
13442,94964,37550,15,12,2009,0,43,43
13443,94964,38271,7,11,2006,14,44,20
13444,94964,38984,29,7,2008,16,54,33
13445,94964,41685,4,5,2006,16,18,55
13446,94964,83844,19,1,2008,18,28,8
13447,94964,101038,1,10,2009,3,12,52
13448,95023,7779,1,9,2006,21,55,7
13449,95023,9469,10,12,2006,22,47,38
13450,95023,10949,13,10,2006,7,59,5
13451,95023,11779,21,6,2007,21,9,53
13452,95023,16394,8,12,2006,22,32,47
13453,95023,21127,1,9,2006,7,34,5
13454,95023,22091,1,9,2007,2,32,21
13455,95023,26579,9,7,2008,8,56,56
13456,95023,34267,6,10,2009,17,48,11
13457,95023,39813,12,3,2007,21,10,6
13458,95023,43978,6,8,2007,12,15,9
13459,95023,45897,21,8,2006,11,46,42
13460,95023,89391,13,5,2007,15,33,35
13461,95023,96577,27,8,2007,18,45,53
13462,95023,99536,12,6,2007,19,1,44
13463,95023,103371,17,11,2006,12,24,3
13464,95033,9106,1,9,2006,21,9,4
13465,95033,28459,11,1,2009,6,52,51
13466,95033,49896,9,1,2009,14,46,57
13467,95033,50012,4,3,2008,20,40,47
13468,95033,69717,15,1,2009,17,0,44
13469,95033,73653,14,7,2007,17,50,13
13470,95033,88153,4,9,2008,16,31,32
13471,95066,3257,27,6,2007,8,21,19
13472,95066,32180,22,11,2006,18,21,17
13473,95066,42725,19,9,2006,15,31,26
13474,95066,46798,18,9,2006,13,59,39
13475,95066,75265,24,9,2007,15,14,42
13476,95066,93000,22,10,2007,14,55,10
13477,95115,8452,8,12,2009,5,30,39
13478,95115,13913,30,9,2009,5,20,48
13479,95115,16042,4,5,2010,14,25,41
13480,95115,30378,30,5,2009,15,38,45
13481,95115,39813,20,3,2010,20,32,56
13482,95115,78721,6,4,2009,18,59,29
13483,95152,485,8,8,2006,14,20,24
13484,95152,1933,4,5,2006,16,18,55
13485,95152,14974,12,5,2006,21,8,29
13486,95152,23486,4,5,2006,16,18,55
13487,95152,44046,20,7,2006,2,46,55
13488,95152,45748,4,5,2006,16,18,55
13489,95152,46409,4,5,2006,16,18,55
13490,95152,46970,5,12,2006,21,50,5
13491,95152,67744,7,8,2006,17,45,25
13492,95152,73870,17,5,2006,23,26,25
13493,95152,84972,4,5,2006,16,18,55
13494,95152,97386,4,5,2006,16,18,55
13495,95152,104856,4,5,2006,16,18,55
13496,95213,9845,20,9,2006,17,5,23
13497,95213,30574,22,9,2006,9,59,17
13498,95213,31039,18,10,2006,18,53,17
13499,95213,33139,31,10,2006,21,12,9
13500,95213,38767,22,9,2006,10,14,50
13501,95213,53844,22,9,2006,12,55,56
13502,95213,57059,15,9,2006,9,18,26
13503,95213,63519,22,9,2006,15,18,49
13504,95213,64239,14,9,2006,17,46,12
13505,95213,83640,22,9,2006,10,12,34
13506,95213,90404,15,9,2006,11,16,8
13507,95213,100981,22,9,2006,9,10,49
13508,95237,16915,26,5,2007,4,16,10
13509,95237,20889,31,12,2006,19,47,30
13510,95237,35848,7,1,2007,2,19,30
13511,95237,36200,7,6,2007,14,23,21
13512,95237,36735,30,5,2007,15,13,16
13513,95237,39840,25,12,2007,17,21,2
13514,95237,45151,26,2,2008,18,19,30
13515,95237,56997,24,5,2007,16,37,27
13516,95237,75561,29,1,2009,20,14,24
13517,95237,89838,20,6,2007,16,22,44
13518,95237,104706,11,11,2007,19,43,21
13519,95278,11295,24,8,2006,20,50,34
13520,95278,21779,4,5,2006,16,18,55
13521,95278,30712,25,12,2007,18,26,2
13522,95278,31272,3,3,2009,17,3,39
13523,95278,35089,3,9,2006,18,16,27
13524,95278,40523,28,6,2006,16,5,15
13525,95278,43335,22,10,2006,21,14,44
13526,95278,44166,8,3,2009,19,17,6
13527,95278,44871,22,7,2010,12,19,48
13528,95278,52177,28,8,2006,17,46,12
13529,95278,54005,30,8,2006,1,20,38
13530,95278,54153,25,10,2006,17,18,46
13531,95278,80743,25,6,2007,12,48,10
13532,95278,80959,3,1,2007,16,14,46
13533,95278,84229,4,9,2006,5,26,33
13534,95278,85592,13,4,2007,4,23,11
13535,95278,86268,1,10,2009,0,55,46
13536,95278,89990,11,2,2007,16,56,31
13537,95278,100668,30,4,2007,19,54,35
13538,95278,100884,23,8,2006,18,0,52
13539,95278,101946,7,9,2007,0,9,15
13540,95487,2549,23,2,2010,3,24,37
13541,95487,13356,28,2,2010,7,10,43
13542,95487,16495,11,4,2009,6,1,29
13543,95487,21503,24,9,2008,10,47,50
13544,95487,45897,29,4,2010,2,51,15
13545,95487,70006,20,9,2009,11,49,43
13546,95487,76972,16,8,2008,18,18,54
13547,95487,78755,23,8,2009,17,57,6
13548,95487,80083,11,5,2009,2,14,27
13549,95487,87453,26,8,2008,14,19,27
13550,95487,100957,17,2,2009,1,9,17
13551,95587,2032,19,3,2009,12,39,46
13552,95587,64859,17,2,2009,9,9,10
13553,95587,65077,12,2,2009,12,59,37
13554,95587,79959,11,2,2009,22,31,30
13555,95587,83619,20,2,2009,12,42,8
13556,95606,1933,22,11,2006,15,17,43
13557,95606,14974,9,4,2007,22,25,19
13558,95606,21619,1,8,2006,7,56,42
13559,95606,35518,29,9,2007,8,35,35
13560,95606,52515,4,8,2006,14,14,33
13561,95606,69755,15,8,2006,3,48,46
13562,95671,13973,4,5,2006,16,18,55
13563,95671,60395,29,12,2006,4,15,46
13564,95671,104856,18,7,2006,18,0,9
13565,95685,8445,5,3,2010,0,50,0
13566,95705,14966,17,9,2007,18,52,18
13567,95705,32213,17,9,2007,18,57,45
13568,95705,38790,17,9,2007,18,53,29
13569,95705,63821,17,9,2007,18,53,29
13570,95705,65612,17,9,2007,18,50,1
13571,95705,74708,17,9,2007,18,55,19
13572,95705,78201,17,9,2007,18,43,28
13573,95705,80488,17,9,2007,18,51,5
13574,95705,103398,17,9,2007,18,51,58
13575,95874,2393,14,10,2010,14,52,42
13576,95874,22445,14,10,2010,14,52,12
13577,95874,38668,14,10,2010,14,54,29
13578,95874,41759,14,10,2010,14,52,19
13579,95874,55301,14,10,2010,14,56,23
13580,95874,58602,14,10,2010,14,59,24
13581,95874,62149,14,10,2010,14,52,9
13582,95874,91446,14,10,2010,15,1,32
13583,95874,92318,14,10,2010,14,52,11
13584,95874,96895,14,10,2010,14,52,10
13585,95874,99481,14,10,2010,14,52,7
13586,95919,9548,13,9,2006,17,22,16
13587,95919,57030,13,9,2006,17,22,3
13588,95919,79593,3,8,2006,23,55,58
13589,95919,99654,13,9,2006,17,36,47
13590,95944,7461,1,7,2006,3,26,27
13591,95944,33328,17,6,2007,7,42,7
13592,95944,40523,20,7,2007,17,47,55
13593,95944,63050,4,1,2009,8,5,43
13594,95944,71598,5,2,2007,11,46,12
13595,96012,7066,28,7,2007,1,43,23
13596,96012,103201,25,10,2006,1,46,20
13597,96132,11042,14,5,2007,13,32,50
13598,96132,51283,24,4,2007,22,17,17
13599,96132,53725,10,1,2008,22,5,43
13600,96132,53806,10,5,2007,20,14,24
13601,96132,80837,11,4,2007,7,33,35
13602,96132,89083,27,5,2008,19,51,52
13603,96154,17340,10,12,2007,22,45,34
13604,96154,27143,25,9,2007,21,11,11
13605,96154,37786,21,11,2007,19,29,10
13606,96154,82073,11,9,2009,20,17,12
13607,96249,2487,15,2,2008,19,35,42
13608,96249,9145,20,11,2008,16,13,52
13609,96249,14030,6,10,2007,15,45,8
13610,96249,26642,18,5,2010,12,28,5
13611,96249,41461,13,7,2010,18,6,10
13612,96249,44451,20,11,2008,14,4,26
13613,96249,103522,25,10,2007,13,10,43
13614,96288,9985,6,2,2008,11,31,9
13615,96288,17807,27,3,2009,13,2,27
13616,96288,22054,18,5,2007,11,18,46
13617,96288,28594,9,6,2007,17,30,20
13618,96288,44568,25,5,2007,10,57,46
13619,96288,73226,16,5,2007,11,49,59
13620,96288,73797,18,9,2010,13,14,53
13621,96288,93463,5,6,2007,5,45,40
13622,96288,96766,2,6,2008,11,18,51
13623,96288,105096,1,1,2009,18,5,31
13624,96313,5046,9,9,2008,17,0,5
13625,96313,21343,1,10,2009,14,7,38
13626,96313,25835,1,10,2009,14,6,5
13627,96313,28843,1,10,2009,14,8,46
13628,96313,40324,12,9,2008,20,29,14
13629,96313,44010,9,10,2008,17,12,44
13630,96313,45232,9,10,2008,19,3,41
13631,96313,53410,1,10,2009,14,4,48
13632,96313,54847,1,10,2009,14,13,7
13633,96313,62997,1,10,2009,14,6,19
13634,96313,65446,9,10,2008,19,6,10
13635,96313,74379,4,9,2008,20,35,24
13636,96313,83181,1,10,2009,14,14,40
13637,96313,87693,9,10,2008,17,28,4
13638,96313,90925,1,10,2009,14,6,45
13639,96313,92341,1,10,2009,14,9,55
13640,96313,102379,1,10,2009,14,3,32
